-2.220446049250313081e-16,-5.000000000000006661e-01,0.000000000000000000e+00
0.000000000000000000e+00,-5.000000000000004441e-01,0.000000000000000000e+00
-3.330669073875469621e-16,-5.000000000000024425e-01,0.000000000000000000e+00
-5.551115123125782702e-16,-5.000000000000011102e-01,0.000000000000000000e+00
-3.330669073875469621e-16,-5.000000000000004441e-01,0.000000000000000000e+00
-1.110223024625156540e-16,-5.000000000000000000e-01,0.000000000000000000e+00
-2.220446049250313081e-16,-5.000000000000008882e-01,0.000000000000000000e+00
-5.551115123125782702e-16,-5.000000000000004441e-01,0.000000000000000000e+00
-1.110223024625156540e-16,-4.999999999999997780e-01,0.000000000000000000e+00
-3.330669073875469621e-16,-5.000000000000011102e-01,0.000000000000000000e+00
0.000000000000000000e+00,-5.000000000000004441e-01,0.000000000000000000e+00
-1.110223024625156540e-16,-5.000000000000004441e-01,0.000000000000000000e+00
-1.110223024625156540e-16,-5.000000000000028866e-01,0.000000000000000000e+00
0.000000000000000000e+00,-5.000000000000004441e-01,0.000000000000000000e+00
-1.110223024625156540e-16,-5.000000000000024425e-01,0.000000000000000000e+00
-2.220446049250313081e-16,-5.000000000000046629e-01,0.000000000000000000e+00
-2.220446049250313081e-16,-5.000000000000000000e-01,0.000000000000000000e+00
-4.440892098500626162e-16,-5.000000000000062172e-01,0.000000000000000000e+00
-2.220446049250313081e-16,-5.000000000000019984e-01,0.000000000000000000e+00
0.000000000000000000e+00,-4.999999999999997780e-01,0.000000000000000000e+00
-1.110223024625156540e-16,-5.000000000000017764e-01,0.000000000000000000e+00
-2.220446049250313081e-16,-5.000000000000022204e-01,0.000000000000000000e+00
-1.110223024625156540e-16,-5.000000000000031086e-01,0.000000000000000000e+00
0.000000000000000000e+00,-5.000000000000019984e-01,0.000000000000000000e+00
-2.220446049250313081e-16,-5.000000000000022204e-01,0.000000000000000000e+00
-3.330669073875469621e-16,-5.000000000000013323e-01,0.000000000000000000e+00
0.000000000000000000e+00,-5.000000000000006661e-01,0.000000000000000000e+00
-2.220446049250313081e-16,-5.000000000000022204e-01,0.000000000000000000e+00
-1.110223024625156540e-16,-5.000000000000026645e-01,0.000000000000000000e+00
-2.220446049250313081e-16,-5.000000000000008882e-01,0.000000000000000000e+00
0.000000000000000000e+00,-5.000000000000026645e-01,0.000000000000000000e+00
0.000000000000000000e+00,-5.000000000000022204e-01,0.000000000000000000e+00
-3.330669073875469621e-16,-5.000000000000017764e-01,0.000000000000000000e+00
-2.220446049250313081e-16,-5.000000000000000000e-01,0.000000000000000000e+00
-3.330669073875469621e-16,-5.000000000000026645e-01,0.000000000000000000e+00
-4.440892098500626162e-16,-5.000000000000008882e-01,0.000000000000000000e+00
-2.220446049250313081e-16,-5.000000000000013323e-01,0.000000000000000000e+00
0.000000000000000000e+00,-5.000000000000024425e-01,0.000000000000000000e+00
0.000000000000000000e+00,-5.000000000000026645e-01,0.000000000000000000e+00
-2.220446049250313081e-16,-5.000000000000002220e-01,0.000000000000000000e+00
-1.110223024625156540e-16,-5.000000000000008882e-01,0.000000000000000000e+00
-4.440892098500626162e-16,-5.000000000000002220e-01,0.000000000000000000e+00
-2.220446049250313081e-16,-4.999999999999995559e-01,0.000000000000000000e+00
0.000000000000000000e+00,-5.000000000000019984e-01,0.000000000000000000e+00
-2.220446049250313081e-16,-5.000000000000004441e-01,0.000000000000000000e+00
-1.110223024625156540e-16,-5.000000000000006661e-01,0.000000000000000000e+00
0.000000000000000000e+00,-5.000000000000026645e-01,0.000000000000000000e+00
-2.220446049250313081e-16,-5.000000000000008882e-01,0.000000000000000000e+00
-6.661338147750939243e-16,-4.999999999999995559e-01,0.000000000000000000e+00
-1.110223024625156540e-16,-5.000000000000011102e-01,0.000000000000000000e+00
0.000000000000000000e+00,-5.000000000000002220e-01,0.000000000000000000e+00
-3.330669073875469621e-16,-5.000000000000022204e-01,0.000000000000000000e+00
0.000000000000000000e+00,-5.000000000000008882e-01,0.000000000000000000e+00
0.000000000000000000e+00,-5.000000000000035527e-01,0.000000000000000000e+00
0.000000000000000000e+00,-5.000000000000013323e-01,0.000000000000000000e+00
0.000000000000000000e+00,-5.000000000000015543e-01,0.000000000000000000e+00
0.000000000000000000e+00,-5.000000000000033307e-01,0.000000000000000000e+00
0.000000000000000000e+00,-5.000000000000008882e-01,0.000000000000000000e+00
0.000000000000000000e+00,-5.000000000000013323e-01,0.000000000000000000e+00
-4.440892098500626162e-16,-5.000000000000004441e-01,0.000000000000000000e+00
0.000000000000000000e+00,-5.000000000000004441e-01,0.000000000000000000e+00
-2.220446049250313081e-16,-4.999999999999995559e-01,0.000000000000000000e+00
0.000000000000000000e+00,-5.000000000000024425e-01,0.000000000000000000e+00
-2.220446049250313081e-16,-5.000000000000017764e-01,0.000000000000000000e+00
0.000000000000000000e+00,-5.000000000000013323e-01,0.000000000000000000e+00
0.000000000000000000e+00,-5.000000000000011102e-01,0.000000000000000000e+00
-1.110223024625156540e-16,-5.000000000000022204e-01,0.000000000000000000e+00
0.000000000000000000e+00,-5.000000000000017764e-01,0.000000000000000000e+00
-5.551115123125782702e-16,-5.000000000000004441e-01,0.000000000000000000e+00
0.000000000000000000e+00,-5.000000000000026645e-01,0.000000000000000000e+00
-3.330669073875469621e-16,-5.000000000000004441e-01,0.000000000000000000e+00
-2.220446049250313081e-16,-5.000000000000006661e-01,0.000000000000000000e+00
-6.661338147750939243e-16,-5.000000000000000000e-01,0.000000000000000000e+00
-2.220446049250313081e-16,-5.000000000000008882e-01,0.000000000000000000e+00
